Date,Close,High,Low,Open,Volume
2010-01-01,61.0638,61.7443,61.0159,61.6197,0
2010-01-04,61.6005,61.8402,60.9488,61.6197,1635374
2010-01-05,61.6485,61.936,61.0159,61.6389,2466556
2010-01-06,60.8913,61.6772,60.8434,61.6772,2454358
2010-01-07,60.4887,61.035,60.0191,61.035,3247840
2010-01-08,60.1053,60.345,59.2235,60.2587,3070523
2010-01-11,60.0287,60.0919,58.6581,60.0862,2994391
2010-01-12,60.4025,60.7763,59.8082,59.9328,2557745
2010-01-13,60.9775,61.0542,60.3842,60.6421,1904790
2010-01-14,60.4025,61.035,60.297,61.035,2019947
2010-01-15,59.6357,60.345,59.5494,60.2299,3691500
2010-01-18,59.6357,60.345,59.5494,60.2299,0
2010-01-19,60.1916,60.6229,59.7219,59.789,3348270
2010-01-20,59.5111,60.0095,58.6772,60.0095,2784698
2010-01-21,58.5718,59.9232,58.4664,59.6453,3532079
2010-01-22,57.7283,58.9264,57.1053,57.412,4370371
2010-01-25,57.9392,58.2747,57.2683,58.2267,3076439
2010-01-26,57.6133,58.2267,57.297,58.2267,4169014
2010-01-27,57.0287,57.9392,56.7315,57.6229,3960204
2010-01-28,56.6549,57.5846,56.6165,57.3354,4410068
2010-01-29,56.9232,57.6804,56.6261,57.0095,3818171
2010-02-01,57.0382,57.4408,56.559,57.4408,3421933
2010-02-02,58.1597,58.3418,56.8082,57.1916,3315548
2010-02-03,57.8817,58.0734,57.2874,58.0734,3480583
2010-02-04,56.7699,57.7475,56.722,57.5175,2624125
2010-02-05,56.5111,57.0574,55.8306,56.7603,3211507
2010-02-08,56.5015,57.1053,56.1469,56.7028,2845484
2010-02-09,57.1437,57.4504,56.6069,56.9903,2376598
2010-02-10,56.4823,57.1341,56.2236,56.9999,2625943
2010-02-11,56.7315,56.9328,56.283,56.6453,2350420
2010-02-12,56.4152,56.6932,56.1085,56.5015,2736210
2010-02-15,56.4152,56.6932,56.1085,56.5015,0
2010-02-16,56.7986,56.7986,56.2619,56.6069,2902612
2010-02-17,56.8849,57.1628,56.789,57.0095,2694435
2010-02-18,57.8913,58.0255,56.789,56.789,2336325
2010-02-19,57.7475,58.0734,57.412,57.8146,2220838
2010-02-22,57.412,58.1118,57.3162,57.9296,2509900
2010-02-23,57.8721,58.1021,57.1245,57.3545,3245154
2010-02-24,57.7954,58.1117,57.6037,58.0063,3093759
2010-02-25,57.8913,57.9296,57.0958,57.4696,2685742
2010-02-26,58.2172,58.5143,57.8242,58.2555,2777899
2010-03-01,58.2267,58.8881,58.0255,58.4951,3238325
2010-03-02,57.8338,58.083,56.722,57.5079,6701044
2010-03-03,57.5271,57.8817,57.412,57.5079,2708321
2010-03-04,57.5462,57.9392,57.1341,57.92,3250535
2010-03-05,57.6133,57.9488,57.2996,57.9488,3111593
2010-03-08,57.6229,57.7571,57.2204,57.7475,2808881
2010-03-09,57.5175,57.8145,57.4983,57.6133,2238313
2010-03-10,57.0095,57.6037,56.789,57.4408,3927074
2010-03-11,57.2299,57.2683,56.7699,56.952,3144308
2010-03-12,57.5846,57.7188,57.1053,57.4696,3849866
2010-03-15,57.8434,57.8434,57.3737,57.6133,2613640
2010-03-16,58.0159,58.0255,57.2683,57.6037,4532550
2010-03-17,58.3993,58.4855,57.7475,58.0926,3022617
2010-03-18,58.7443,58.7922,58.2938,58.5143,3074204
2010-03-19,58.8785,59.0319,58.543,58.8402,3728368
2010-03-22,60.3833,60.4408,58.9073,59.0414,4980376
2010-03-23,60.8721,60.9584,60.2395,60.5846,3364948
2010-03-24,60.2779,60.8529,60.0958,60.7283,2036998
2010-03-25,60.4216,60.7188,59.9807,60.575,3353781
2010-03-26,60.2012,60.6708,59.9041,60.3833,2710717
2010-03-29,60.5942,60.7858,60.1053,60.2395,2140986
2010-03-30,60.5175,60.805,60.3354,60.5462,1673805
2010-03-31,60.2683,60.5079,59.9136,60.2299,2123619
2010-04-01,59.9041,60.5558,59.4057,60.3162,3381353
2010-04-02,59.9041,60.5558,59.4057,60.3162,0
2010-04-05,59.674,60.2683,59.5063,60.2491,2433767
2010-04-06,59.6165,59.8465,59.0894,59.6453,2472776
2010-04-07,58.9839,59.4057,58.8402,59.3002,2968319
2010-04-08,58.7827,59.0606,58.6389,58.9073,2460930
2010-04-09,59.1181,59.1181,58.5622,58.7443,1950934
2010-04-12,58.8402,59.4248,58.6389,59.3673,2522107
2010-04-13,58.5239,58.8689,58.3705,58.821,2541055
2010-04-14,58.6964,58.7922,58.2555,58.6005,2732602
2010-04-15,59.0319,59.329,58.4376,58.4664,2562084
2010-04-16,59.2523,59.6453,58.7635,58.9935,2867512
2010-04-19,59.5686,59.6069,59.1181,59.2331,3447799
2010-04-20,59.9328,59.9712,59.3961,59.8274,3275793
2010-04-21,60.3354,60.4216,59.9041,60.0766,2918371
2010-04-22,59.5398,60.1437,59.0414,59.9041,3559080
2010-04-23,58.3993,59.6932,57.9967,59.6932,4472313
2010-04-26,58.4089,58.9935,58.1309,58.5335,4013588
2010-04-27,58.198,58.9168,58.1692,58.3993,3970037
2010-04-28,58.4855,58.8593,58.0159,58.2651,2940071
2010-04-29,58.7347,59.0597,58.313,58.6293,2517734
2010-04-30,58.7156,59.4632,58.706,58.8881,3104792
2010-05-03,58.6101,58.9264,58.4089,58.7347,2590664
2010-05-04,58.6485,58.8689,58.0255,58.1597,4440325
2010-05-05,58.9648,59.444,58.591,58.8881,3415427
2010-05-06,58.5526,59.2523,57.297,58.9648,6834779
2010-05-07,58.4664,58.7156,57.6612,58.3897,9024165
2010-05-10,60.3162,60.5175,59.7219,59.8465,6816909
2010-05-11,60.182,60.6133,59.8849,59.9999,3362053
2010-05-12,60.1916,60.4791,59.7028,60.4408,3670549
2010-05-13,59.5973,60.297,59.559,60.297,2439704
2010-05-14,59.051,59.6127,58.8402,59.5207,2869873
2010-05-17,59.7028,59.8561,58.8977,59.0989,3103341
2010-05-18,59.4248,60.2299,59.2811,59.9616,3726288
2010-05-19,59.4248,59.8178,58.7443,59.2235,4403997
2010-05-20,58.6868,59.5398,58.4089,58.6389,6163563
2010-05-21,59.0606,59.0846,57.5271,57.9105,4781363
2010-05-24,58.4472,59.0894,58.4089,58.7635,2835286
2010-05-25,58.0351,58.1692,57.0958,57.4696,4661314
2010-05-26,57.7475,58.6389,57.7092,58.1213,3251418
